PLAYER,TEAM,pullup_GP,pullup_MIN,pullup_FG3A,pullup_FGA,shooting_FGA_DRIVE,shooting_FGA_CLOSE,catchshoot_FG3A,catchshoot_FGA,drives_DVS,passing_PASS,passing_AST_POT,rebounding_OREB_CHANCE,rebounding_DREB_CHANCE,defense_BLK,defense_STL,speed_AV_SPD,touches_TCH,touches_TOP
Zaza Pachulia,MIL,52,25.3266025641,0.0,0.326923076923,0.115384615385,1.92307692308,0.0192307692308,1.86538461538,0.307692307692,30.9807692308,4.82692307692,5.11538461538,6.67307692308,0.269230769231,0.865384615385,3.9,42.0384615385,1.09903846154
Anthony Tolliver,CHA,63,20.4521164021,0.031746031746,0.190476190476,0.190476190476,0.142857142857,3.7619047619,3.96825396825,0.301587301587,18.6825396825,1.60317460317,0.793650793651,3.65079365079,0.238095238095,0.285714285714,4.2,24.6031746032,0.417195767196
Gerald Wallace,BOS,58,24.6482758621,0.189655172414,0.344827586207,0.51724137931,0.862068965517,0.844827586207,0.931034482759,1.41379310345,29.8103448276,4.39655172414,1.3275862069,4.94827586207,0.241379310345,1.25862068966,4.0,37.4827586207,1.2117816092
Brandan Wright,DAL,58,18.6790229885,0.0,0.189655172414,0.224137931034,2.22413793103,0.0,0.5,0.258620689655,14.7586206897,1.3275862069,2.87931034483,4.3275862069,0.948275862069,0.551724137931,4.0,22.4827586207,0.437356321839
Tyler Zeller,CLE,70,15.0530952381,0.0,0.1,0.114285714286,1.5,0.0142857142857,0.885714285714,0.214285714286,14.1857142857,0.885714285714,2.78571428571,4.55714285714,0.542857142857,0.257142857143,4.3,20.4,0.40380952381
Donatas Motiejunas,HOU,62,15.4682795699,0.0645161290323,0.161290322581,0.274193548387,1.24193548387,1.25806451613,1.46774193548,0.516129032258,19.7903225806,1.45161290323,1.91935483871,4.62903225806,0.338709677419,0.322580645161,4.4,26.7096774194,0.476075268817
DeJuan Blair,DAL,78,15.6237179487,0.0128205128205,0.153846153846,0.0384615384615,1.70512820513,0.0128205128205,0.679487179487,0.0769230769231,14.7307692308,1.52564102564,3.85897435897,5.20512820513,0.269230769231,0.769230769231,3.9,22.0128205128,0.445085470085
Nick Collison,OKC,81,16.8279835391,0.0123456790123,0.123456790123,0.123456790123,0.617283950617,0.197530864198,0.740740740741,0.308641975309,26.5925925926,2.69135802469,2.53086419753,4.3950617284,0.345679012346,0.37037037037,4.4,31.9135802469,0.606995884774
Dante Cunningham,MIN,81,20.3475308642,0.0246913580247,0.20987654321,0.111111111111,0.604938271605,0.0246913580247,4.14814814815,0.197530864198,27.7777777778,2.04938271605,2.92592592593,5.1975308642,0.716049382716,0.765432098765,4.4,35.4814814815,0.692181069959
Brandon Davies,PHI,51,11.3382352941,0.0,0.137254901961,0.0980392156863,0.862745098039,0.156862745098,0.56862745098,0.196078431373,13.7254901961,1.1568627451,2.43137254902,2.43137254902,0.156862745098,0.470588235294,4.5,17.7058823529,0.358823529412
Al Harrington,WAS,33,15.0742424242,0.0909090909091,0.545454545455,1.15151515152,0.454545454545,2.75757575758,2.93939393939,1.72727272727,16.7272727273,1.48484848485,1.0,3.33333333333,0.0,0.393939393939,3.9,25.0303030303,0.530303030303
Jordan Hill,LAL,72,20.9465277778,0.0,0.208333333333,0.166666666667,2.15277777778,0.0138888888889,1.34722222222,0.263888888889,24.8888888889,1.47222222222,5.18055555556,7.51388888889,0.888888888889,0.402777777778,4.2,35.375,0.872453703704
Miles Plumlee,PHX,80,24.7058333333,0.0,0.1875,0.1125,3.2,0.0,0.3,0.15,29.2125,1.65,4.9125,9.05,1.125,0.625,4.2,39.05,0.945625
Anthony Randolph,DEN,43,12.3337209302,0.116279069767,0.604651162791,0.395348837209,0.162790697674,1.25581395349,1.79069767442,0.651162790698,12.976744186,1.58139534884,1.09302325581,3.58139534884,0.441860465116,0.604651162791,4.1,19.0930232558,0.590310077519
Amar'e Stoudemire,NYK,65,22.6825641026,0.0,0.230769230769,0.261538461538,1.50769230769,0.0,2.29230769231,0.369230769231,17.9076923077,1.35384615385,3.46153846154,5.75384615385,0.569230769231,0.353846153846,3.8,30.6461538462,0.865384615385
Robert Sacre,LAL,65,16.8612820513,0.0,0.261538461538,0.107692307692,1.70769230769,0.0,1.21538461538,0.169230769231,20.3076923077,1.90769230769,2.58461538462,4.76923076923,0.723076923077,0.369230769231,4.1,27.1076923077,0.638974358974
Kevin Seraphin,WAS,53,10.9902515723,0.0,0.264150943396,0.0566037735849,1.35849056604,0.0,0.88679245283,0.0754716981132,11.4339622642,0.849056603774,2.05660377358,2.56603773585,0.490566037736,0.0566037735849,4.2,17.0377358491,0.381132075472
Alexis Ajinca,NOP,56,17.0925595238,0.0178571428571,0.107142857143,0.142857142857,1.48214285714,0.0,1.26785714286,0.25,20.3928571429,1.41071428571,3.25,5.32142857143,0.821428571429,0.410714285714,4.2,27.1964285714,0.625892857143
Samuel Dalembert,DAL,80,20.22625,0.0125,0.0625,0.0375,2.125,0.0,0.6125,0.075,17.45,1.0125,4.125,7.1625,1.175,0.5125,4.2,24.7125,0.482083333333
Andre Drummond,DET,81,32.5220164609,0.0,0.0987654320988,0.0493827160494,3.0987654321,0.0246913580247,0.0864197530864,0.123456790123,26.6543209877,0.876543209877,7.82716049383,11.3209876543,1.61728395062,1.24691358025,4.1,40.3209876543,0.811111111111
Archie Goodwin,PHX,52,10.3371794872,0.153846153846,0.269230769231,1.09615384615,0.307692307692,0.519230769231,0.557692307692,1.84615384615,9.53846153846,0.865384615385,1.03846153846,2.09615384615,0.211538461538,0.384615384615,4.4,14.6153846154,0.60608974359
Udonis Haslem,MIA,46,14.2916666667,0.0,0.0652173913043,0.0434782608696,0.826086956522,0.0,1.32608695652,0.108695652174,13.1304347826,0.521739130435,2.15217391304,4.91304347826,0.326086956522,0.239130434783,4.0,17.9782608696,0.328985507246
Kosta Koufos,MEM,80,16.9647916667,0.0,0.175,0.075,2.55,0.0,0.65,0.125,20.7,1.125,3.5375,5.725,0.8875,0.4,4.2,28.5125,0.630416666667
Jason Maxiell,ORL,34,14.3975490196,0.0,0.235294117647,0.0,1.38235294118,0.0,0.941176470588,0.0588235294118,13.5588235294,0.647058823529,1.70588235294,3.47058823529,0.588235294118,0.235294117647,4.2,17.5,0.307352941176
Timofey Mozgov,DEN,82,21.7416666667,0.0121951219512,0.0609756097561,0.0609756097561,3.14634146341,0.268292682927,0.756097560976,0.0853658536585,24.6829268293,1.57317073171,4.34146341463,7.37804878049,1.21951219512,0.329268292683,4.4,34.7926829268,0.707113821138
Tiago Splitter,SAS,59,21.6689265537,0.0338983050847,0.101694915254,0.0508474576271,3.23728813559,0.0169491525424,0.186440677966,0.169491525424,27.0677966102,2.93220338983,4.47457627119,7.01694915254,0.525423728814,0.491525423729,4.3,36.4745762712,0.772598870056
Chris Andersen,MIA,72,19.5418981481,0.0138888888889,0.0416666666667,0.0138888888889,1.48611111111,0.138888888889,0.388888888889,0.0555555555556,15.1388888889,0.888888888889,2.88888888889,6.06944444444,1.34722222222,0.444444444444,4.1,21.0972222222,0.38125
Jeff Ayres,SAS,73,13.1410958904,0.0,0.013698630137,0.0,1.01369863014,0.0,0.315068493151,0.013698630137,17.5616438356,1.49315068493,2.17808219178,4.19178082192,0.342465753425,0.178082191781,4.2,21.5068493151,0.421689497717
Bismack Biyombo,CHA,76,14.0265350877,0.0,0.0526315789474,0.0,1.09210526316,0.0,0.171052631579,0.0526315789474,8.15789473684,0.368421052632,2.81578947368,5.23684210526,1.13157894737,0.0921052631579,4.1,11.5657894737,0.249780701754
Joel Freeland,POR,52,14.0288461538,0.0,0.134615384615,0.0192307692308,0.884615384615,0.0384615384615,1.09615384615,0.0769230769231,12.7115384615,1.17307692308,3.28846153846,4.5,0.423076923077,0.192307692308,4.2,17.3076923077,0.325320512821
Dwight Howard,HOU,71,33.9720657277,0.0281690140845,0.0845070422535,0.197183098592,4.49295774648,0.0704225352113,0.239436619718,0.30985915493,40.8169014085,3.52112676056,4.88732394366,13.323943662,1.80281690141,0.845070422535,3.8,60.0563380282,1.77300469484
Tyler Hansbrough,TOR,63,15.3523809524,0.015873015873,0.0952380952381,0.031746031746,0.984126984127,0.015873015873,0.285714285714,0.174603174603,16.7301587302,0.730158730159,4.04761904762,4.5873015873,0.301587301587,0.444444444444,4.2,22.1428571429,0.472486772487
DeAndre Jordan,LAC,82,35.2595528455,0.0,0.0121951219512,0.0609756097561,2.67073170732,0.0,0.0487804878049,0.0975609756098,40.0,1.4756097561,5.79268292683,13.512195122,2.4756097561,0.975609756098,3.8,49.9634146341,0.855691056911
Andrei Kirilenko,BKN,44,19.034469697,0.0,0.0909090909091,0.454545454545,1.09090909091,0.113636363636,0.545454545455,1.02272727273,18.25,2.56818181818,2.47727272727,3.68181818182,0.409090909091,0.909090909091,4.3,25.3636363636,0.732196969697
Ian Mahinmi,IND,77,16.3112554113,0.0,0.012987012987,0.038961038961,0.948051948052,0.012987012987,0.454545454545,0.0779220779221,12.8701298701,0.922077922078,3.0,3.83116883117,0.935064935065,0.532467532468,4.0,17.025974026,0.338095238095
Mason Plumlee,BKN,69,18.5314009662,0.0289855072464,0.0724637681159,0.130434782609,2.01449275362,0.0,0.0724637681159,0.347826086957,19.1304347826,1.69565217391,3.26086956522,5.36231884058,0.797101449275,0.710144927536,4.3,26.4782608696,0.663285024155
Greg Stiemsma,NOP,55,18.4096969697,0.0,0.0363636363636,0.0181818181818,0.890909090909,0.0,0.363636363636,0.145454545455,25.5636363636,1.65454545455,2.90909090909,5.4,1.03636363636,0.636363636364,4.2,29.4545454545,0.586363636364
Jonas Valanciunas,TOR,80,28.4264583333,0.0,0.0625,0.15,3.475,0.0125,1.3125,0.2375,33.65,1.5,5.675,9.8625,0.8875,0.3,4.1,46.35,1.14541666667
Omer Asik,HOU,48,20.2524305556,0.0,0.0416666666667,0.0208333333333,1.77083333333,0.0,0.166666666667,0.125,24.2291666667,1.20833333333,3.66666666667,8.45833333333,0.770833333333,0.291666666667,3.9,31.1875,0.604513888889
Steven Adams,OKC,81,14.9228395062,0.0,0.0,0.0493827160494,0.962962962963,0.0,0.135802469136,0.0617283950617,15.5925925926,0.975308641975,3.38271604938,4.2962962963,0.703703703704,0.493827160494,4.3,19.950617284,0.438065843621
Vitor Faverani,BOS,37,13.3058558559,0.0540540540541,0.135135135135,0.0,1.2972972973,1.02702702703,1.48648648649,0.0540540540541,19.1891891892,0.972972972973,2.05405405405,4.59459459459,0.72972972973,0.378378378378,4.1,25.0540540541,0.544144144144
Kenyon Martin,NYK,32,19.8885416667,0.0,0.03125,0.3125,1.21875,0.03125,1.0625,0.3125,20.40625,2.9375,1.8125,4.84375,0.84375,0.78125,3.7,26.03125,0.741666666667
Kendrick Perkins,OKC,62,19.6287634409,0.0161290322581,0.161290322581,0.161290322581,0.91935483871,0.0,0.258064516129,0.258064516129,24.2419354839,1.90322580645,2.54838709677,5.88709677419,0.516129032258,0.41935483871,3.9,29.8387096774,0.714784946237
Andre Roberson,OKC,40,10.0454166667,0.0,0.05,0.175,0.275,0.325,0.375,0.325,8.025,0.975,1.5,2.4,0.25,0.475,4.6,10.6,0.232916666667
Ronny Turiaf,MIN,31,19.4655913978,0.0,0.0645161290323,0.0322580645161,1.61290322581,0.0,0.0645161290323,0.129032258065,19.0967741935,2.06451612903,3.06451612903,6.74193548387,1.61290322581,0.258064516129,3.8,24.5161290323,0.587634408602
Jeff Withey,NOP,58,11.8781609195,0.0,0.0,0.172413793103,1.0,0.0172413793103,0.137931034483,0.241379310345,13.6206896552,0.706896551724,2.08620689655,3.36206896552,0.862068965517,0.258620689655,4.3,17.224137931,0.320689655172
Rudy Gay,TOTAL,72,34.8076388889,0.805555555556,5.48611111111,3.40277777778,1.54166666667,1.72222222222,2.55555555556,5.13888888889,32.8055555556,5.93055555556,3.23611111111,6.69444444444,0.777777777778,1.27777777778,4.1,56.9583333333,2.78564814815
Jordan Crawford,TOTAL,81,23.1362139918,1.72839506173,4.55555555556,2.11111111111,0.197530864198,1.67901234568,1.81481481481,3.9012345679,34.5802469136,7.0,0.666666666667,2.75308641975,0.0617283950617,0.58024691358,3.9,49.2592592593,4.08333333333
D.J. Augustin,TOTAL,70,27.6061904762,2.01428571429,4.18571428571,2.11428571429,0.1,2.47142857143,2.51428571429,4.88571428571,54.4,9.87142857143,0.785714285714,2.47142857143,0.0428571428571,0.742857142857,4.2,71.2142857143,6.19833333333
Evan Turner,TOTAL,81,30.4139917695,0.358024691358,4.38271604938,3.3950617284,0.753086419753,1.51851851852,2.53086419753,5.44444444444,36.024691358,6.69135802469,1.55555555556,6.71604938272,0.0864197530864,0.827160493827,4.1,55.5555555556,2.48004115226
Jerryd Bayless,TOTAL,72,23.5884259259,0.722222222222,3.875,1.11111111111,0.0972222222222,2.20833333333,2.75,2.51388888889,32.2222222222,5.76388888889,0.555555555556,2.875,0.125,0.833333333333,4.0,45.1111111111,3.12893518519
Courtney Lee,TOTAL,79,25.0907172996,0.227848101266,2.53164556962,1.06329113924,0.227848101266,2.20253164557,2.96202531646,1.50632911392,24.0632911392,3.32911392405,0.645569620253,3.05063291139,0.354430379747,0.822784810127,4.2,34.5443037975,1.37700421941
Gary Neal,TOTAL,51,21.4107843137,1.50980392157,4.39215686275,1.29411764706,0.078431372549,1.80392156863,2.80392156863,2.29411764706,23.0588235294,3.66666666667,0.43137254902,2.52941176471,0.0,0.333333333333,4.1,35.3725490196,1.48431372549
Luol Deng,TOTAL,63,35.2605820106,0.349206349206,3.47619047619,1.79365079365,1.30158730159,2.53968253968,4.11111111111,3.0,33.253968254,5.39682539683,2.90476190476,6.79365079365,0.142857142857,0.984126984127,4.1,52.8412698413,1.63095238095
Greivis Vasquez,TOTAL,78,22.7294871795,0.769230769231,2.34615384615,2.42307692308,0.102564102564,2.89743589744,2.97435897436,3.69230769231,44.6794871795,8.34615384615,0.410256410256,3.12820512821,0.0641025641026,0.384615384615,4.2,58.5256410256,4.69294871795
Aaron Brooks,TOTAL,72,21.7886574074,1.33333333333,2.68055555556,2.55555555556,0.152777777778,2.0,2.05555555556,5.13888888889,27.8194444444,6.30555555556,0.972222222222,2.34722222222,0.180555555556,0.722222222222,4.2,40.1111111111,3.12824074074
Luke Ridnour,TOTAL,60,18.9291666667,0.766666666667,3.0,0.766666666667,0.0333333333333,0.95,1.3,1.63333333333,33.4666666667,5.95,0.616666666667,1.96666666667,0.133333333333,0.533333333333,4.3,41.9333333333,3.105
Caron Butler,TOTAL,55,25.5448484848,0.818181818182,3.2,0.436363636364,0.345454545455,3.58181818182,5.14545454545,0.872727272727,27.4,2.65454545455,0.690909090909,6.23636363636,0.309090909091,0.854545454545,3.8,39.7818181818,1.13909090909
Jimmer Fredette,TOTAL,49,10.6659863946,0.959183673469,2.42857142857,0.877551020408,0.102040816327,0.734693877551,0.938775510204,1.79591836735,15.306122449,2.55102040816,0.326530612245,1.32653061224,0.0612244897959,0.285714285714,4.3,22.7346938776,1.77857142857
Marcus Thornton,TOTAL,71,24.2516431925,0.929577464789,2.14084507042,1.0985915493,0.338028169014,3.29577464789,3.94366197183,1.61971830986,16.5211267606,2.01408450704,1.98591549296,3.21126760563,0.154929577465,0.802816901408,4.0,27.9436619718,1.15516431925
Kent Bazemore,TOTAL,67,13.715920398,0.940298507463,2.0,1.37313432836,0.0597014925373,0.910447761194,1.0,2.4776119403,15.2835820896,2.44776119403,0.358208955224,2.83582089552,0.194029850746,0.641791044776,4.4,23.3880597015,1.24303482587
John Salmons,TOTAL,77,22.1590909091,0.25974025974,2.15584415584,0.636363636364,0.168831168831,1.67532467532,1.8961038961,1.92207792208,20.5974025974,4.25974025974,0.415584415584,3.23376623377,0.246753246753,0.597402597403,3.9,27.7012987013,1.01406926407
Ramon Sessions,TOTAL,83,26.8052208835,0.542168674699,2.0843373494,3.78313253012,0.373493975904,0.927710843373,1.40963855422,7.34939759036,43.9638554217,8.42168674699,0.89156626506,2.95180722892,0.10843373494,0.590361445783,4.1,60.5542168675,4.22530120482
Steve Blake,TOTAL,55,27.446969697,0.963636363636,2.54545454545,0.672727272727,0.109090909091,2.74545454545,3.05454545455,3.70909090909,47.3272727273,11.0545454545,0.381818181818,4.18181818182,0.145454545455,0.981818181818,4.4,58.7818181818,4.49484848485
Derrick Williams,TOTAL,77,23.4781385281,0.272727272727,1.33766233766,0.74025974026,0.948051948052,0.961038961039,1.37662337662,1.15584415584,20.6493506494,1.62337662338,1.41558441558,4.7012987013,0.25974025974,0.61038961039,4.0,30.2727272727,0.872077922078
Spencer Hawes,TOTAL,80,30.950625,0.2125,1.1,0.95,2.1,3.55,4.4,1.4625,51.075,6.0,3.3625,11.525,1.175,0.55,4.2,66.8,1.53583333333
Beno Udrih,TOTAL,41,15.7890243902,0.19512195122,2.0243902439,0.780487804878,0.146341463415,0.756097560976,1.14634146341,2.39024390244,30.512195122,6.07317073171,0.536585365854,2.0,0.0975609756098,0.560975609756,4.4,38.2195121951,2.75447154472
Jordan Hamilton,TOTAL,60,17.1097222222,0.833333333333,1.46666666667,1.16666666667,0.15,2.28333333333,2.48333333333,2.05,15.1833333333,1.81666666667,1.3,4.63333333333,0.333333333333,0.733333333333,4.3,23.4166666667,0.780833333333
Toney Douglas,TOTAL,51,13.3160130719,0.862745098039,1.35294117647,0.450980392157,0.176470588235,1.09803921569,1.17647058824,1.49019607843,19.1176470588,2.92156862745,0.823529411765,2.11764705882,0.0980392156863,0.372549019608,4.6,24.8235294118,1.48333333333
Glen Davis,TOTAL,68,24.5509803922,0.0294117647059,0.867647058824,0.691176470588,1.35294117647,0.117647058824,3.20588235294,1.11764705882,26.1470588235,2.23529411765,3.08823529412,6.58823529412,0.426470588235,0.852941176471,3.9,37.8529411765,0.936274509804
Andre Miller,TOTAL,57,17.0073099415,0.105263157895,1.0350877193,1.64912280702,0.350877192982,0.210526315789,0.368421052632,2.9649122807,27.5438596491,5.82456140351,1.05263157895,2.82456140351,0.157894736842,0.59649122807,3.8,35.6140350877,2.72280701754
Cartier Martin,TOTAL,59,14.7398305085,0.220338983051,0.745762711864,0.28813559322,0.338983050847,2.23728813559,2.59322033898,0.525423728814,12.7796610169,1.23728813559,0.457627118644,2.72881355932,0.118644067797,0.457627118644,4.3,18.7966101695,0.54604519774
Nando De Colo,TOTAL,47,10.5893617021,0.255319148936,1.0,0.617021276596,0.276595744681,0.851063829787,0.978723404255,1.59574468085,14.5744680851,2.44680851064,0.68085106383,2.31914893617,0.127659574468,0.468085106383,4.7,19.7659574468,1.02269503546
Patrick Patterson,TOTAL,64,23.6546875,0.03125,0.59375,0.3125,0.9375,2.265625,4.3125,0.546875,30.171875,2.28125,2.96875,5.453125,0.5625,0.84375,4.1,39.75,0.745572916667
Danny Granger,TOTAL,41,20.7995934959,0.146341463415,1.24390243902,0.780487804878,0.536585365854,2.90243902439,3.58536585366,1.78048780488,17.5609756098,2.34146341463,1.51219512195,4.0243902439,0.414634146341,0.292682926829,4.0,27.8780487805,0.869512195122
Eric Maynor,TOTAL,31,10.5940860215,0.258064516129,1.48387096774,0.612903225806,0.0322580645161,0.903225806452,0.935483870968,1.32258064516,21.9677419355,3.61290322581,0.548387096774,1.38709677419,0.0967741935484,0.290322580645,4.3,27.7419354839,1.96451612903
Earl Clark,TOTAL,54,14.2799382716,0.111111111111,0.851851851852,0.777777777778,0.111111111111,2.12962962963,2.68518518519,1.12962962963,14.4074074074,0.814814814815,0.666666666667,3.62962962963,0.462962962963,0.314814814815,4.4,20.5925925926,0.503703703704
Marquis Teague,TOTAL,40,11.12875,0.225,0.875,1.275,0.075,0.225,0.325,2.65,18.75,3.275,0.225,1.25,0.125,0.25,3.9,24.375,2.30375
Jeff Adrien,TOTAL,53,18.2103773585,0.0,0.415094339623,0.207547169811,1.98113207547,0.0,0.698113207547,0.471698113208,20.2641509434,1.45283018868,4.1320754717,6.11320754717,0.679245283019,0.452830188679,3.9,28.0754716981,0.638364779874
Lavoy Allen,TOTAL,65,16.6130769231,0.0,0.138461538462,0.0461538461538,1.49230769231,0.2,1.8,0.123076923077,25.3076923077,2.21538461538,3.55384615385,5.0,0.507692307692,0.369230769231,4.2,31.5846153846,0.611025641026
Quincy Acy,TOTAL,63,13.485978836,0.0,0.126984126984,0.142857142857,0.507936507937,0.222222222222,0.603174603175,0.269841269841,15.6825396825,0.888888888889,2.53968253968,3.98412698413,0.412698412698,0.365079365079,4.4,19.6349206349,0.371428571429
Luc Mbah a Moute,TOTAL,64,15.73203125,0.0,0.234375,0.5,0.53125,0.25,0.828125,0.78125,12.640625,1.171875,1.703125,2.53125,0.21875,0.46875,4.1,17.203125,0.394270833333
Henry Sims,TOTAL,46,19.1047101449,0.0217391304348,0.260869565217,0.195652173913,1.73913043478,0.0,1.47826086957,0.282608695652,20.9782608696,2.32608695652,4.52173913043,5.30434782609,0.434782608696,0.608695652174,4.2,29.9565217391,0.722826086957
Jan Vesely,TOTAL,54,14.462654321,0.0,0.12962962963,0.0740740740741,1.14814814815,0.0,0.333333333333,0.166666666667,17.2592592593,1.03703703704,2.77777777778,3.27777777778,0.648148148148,0.981481481481,4.5,21.8518518519,0.372839506173
Dewayne Dedmon,TOTAL,31,12.6844086022,0.0,0.0645161290323,0.0,0.838709677419,0.0,0.451612903226,0.0,14.6451612903,0.41935483871,2.38709677419,3.8064516129,0.709677419355,0.225806451613,4.3,18.5483870968,0.363978494624
Reggie Evans,TOTAL,54,16.7018518519,0.0,0.0185185185185,0.0740740740741,1.25925925926,0.0,0.0925925925926,0.203703703704,15.8148148148,0.833333333333,4.2037037037,5.94444444444,0.0555555555556,0.685185185185,4.0,21.2962962963,0.534259259259
Charles Hayes,TOTAL,60,12.2311111111,0.0,0.0,0.0833333333333,1.03333333333,0.0,0.0333333333333,0.133333333333,15.3166666667,1.21666666667,2.23333333333,3.78333333333,0.2,0.566666666667,3.9,18.8166666667,0.384166666667
